optID,theoryPrice,computeTime
10002049,0.145073607039051,0.007469
10002049,0.1350450347192437,0.0
10002049,0.1986673829548086,0.001
10002049,0.1917047105972193,0.0
10002049,0.2240644238049944,0.001503
10002049,0.2160049834674997,0.001002
10002049,0.2089651080394312,0.001074
10002049,0.2039509882785299,0.0
10002049,0.1778642872031293,0.001107
10002049,0.1869642022336566,0.0
10002049,0.1799613321481676,0.001078
10002049,0.2011244465611756,0.0
10002049,0.2082033879105389,0.001013
10002049,0.2506073433524967,0.001069
10002049,0.2576866045635286,0.0
10002049,0.2808936447717993,0.001244
10002049,0.2678151057164299,0.0
10002049,0.24971484194731,0.001054
10002049,0.2618121418960486,0.0
10002049,0.2326566429953906,0.001503
10002049,0.2568046384174267,0.0
10002049,0.26084222469773,0.001002
10002049,0.2799638678368916,0.0
10002049,0.2759709974336557,0.001057
10002049,0.2458440365208702,0.00105
10002049,0.2368368891620202,0.0
10002049,0.2418675136253543,0.001078
10002049,0.2579526460328734,0.00102
10002049,0.2069497278639054,0.0
10002050,0.0947228372839106,0.001024
10002050,0.0850493694576206,0.0
10002050,0.1481374365760377,0.001023
10002050,0.1412315839875342,0.0
10002050,0.1735288870616984,0.001034
10002050,0.1655034893247782,0.0
10002050,0.1584936439810254,0.001504
10002050,0.1535038654758449,0.0
10002050,0.1275062568053555,0.001002
10002050,0.1365973603234009,0.0
10002050,0.1296170858743464,0.001076
10002050,0.1507658935133546,0.0
10002050,0.1578517595863608,0.001068
10002050,0.2002192247794894,0.001009
10002050,0.2072882357930301,0.0
10002050,0.2304763650481178,0.001076
10002050,0.2174308958489748,0.0
10002050,0.1994592693464367,0.001102
10002050,0.2115258596139217,0.0
10002050,0.1824992197008605,0.001015
10002050,0.2065755833302334,0.0
10002050,0.2106152378679771,0.001035
10002050,0.2297405744005254,0.001039
10002050,0.2257566735389233,0.0
10002050,0.1957707007595082,0.001001
10002050,0.1868190242205978,0.000505
10002050,0.1918475749986106,0.0
10002050,0.207922663927679,0.001024
10002050,0.1569772734014041,0.0
10002051,0.0481126826915949,0.001018
10002051,0.0389109051367557,0.001016
10002051,0.0978039679656457,0.0
10002051,0.0909587878133368,0.001013
10002051,0.1231335010242151,0.0
10002051,0.1151520631396842,0.001072
10002051,0.1081820140813309,0.001049
10002051,0.1032238336871347,0.0
10002051,0.0782638766004364,0.001351
10002051,0.0867288964038448,0.0
10002051,0.0802348568672979,0.001537
10002051,0.1005643839345689,0.0
10002051,0.1076323633415485,0.001002
10002051,0.1499183690685881,0.0
10002051,0.1569981274974785,0.001119
10002051,0.1802124577238646,0.0
10002051,0.167184309401124,0.0
10002051,0.1492540266574695,0.000999
10002051,0.1613400199978691,0.000999
10002051,0.1323203869696581,0.0
10002051,0.1564167410183126,0.001226
10002051,0.160474463694801,0.0
10002051,0.1796684282607259,0.001009
10002051,0.1756967826815261,0.0
10002051,0.1456855789628774,0.001006
10002051,0.1367341699040731,0.001504
10002051,0.1417835426781319,0.0
10002051,0.1579301975049372,0.001002
10002051,0.107067607174117,0.0
10002052,0.0048585585382645,0.000943
10002052,0.0045748088112991,0.000504
10002052,0.051016146837985,0.001013
10002052,0.0446165570521013,0.0
10002052,0.0743269032312019,0.001077
