optID,theoryPrice,computeTime
10002049,1.4712509768746966,0.0
10002049,,0.0
10002049,,0.001014
10002049,,0.0
10002049,,0.0
10002049,,0.001113
10002049,,0.0
10002049,,0.0
10002049,,0.0
10002049,,0.0
10002049,,0.0
10002049,,0.0
10002049,,0.0
10002049,,0.0
10002049,,0.0
10002049,,0.0
10002049,0.5741297597204993,0.0
10002049,0.299852139089402,0.0
10002049,0.11995697095881462,0.0
10002049,,0.0
10002049,0.19408681661731958,0.001295
10002049,0.018616269068862136,0.0
10002049,,0.0
10002049,,0.001017
10002049,,0.0
10002049,,0.0
10002049,,0.001118
10002049,0.20196088987112687,0.0
10002049,,0.0
10002050,,0.001093
10002050,,0.0
10002050,,0.0
10002050,,0.0
10002050,,0.0
10002050,,0.0
10002050,,0.0
10002050,,0.0
10002050,,0.001045
10002050,,0.0
10002050,,0.0
10002050,,0.001034
10002050,,0.0
10002050,,0.0
10002050,,0.001053
10002050,,0.0
10002050,,0.0
10002050,0.3009183472467629,0.001021
10002050,,0.0
10002050,,0.0
10002050,,0.001023
10002050,,0.0
10002050,,0.0
10002050,,0.001011
10002050,,0.0
10002050,,0.0
10002050,0.2049164643790465,0.001106
10002050,0.19393215922100354,0.0
10002050,,0.0
10002051,,0.001015
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,0.011519204398133566,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.0
10002051,,0.001033
10002051,,0.0
10002051,0.30690321192664455,0.0
10002051,0.21706319425231288,0.001017
10002051,,0.0
10002051,,0.0
10002052,,0.0
10002052,,0.001377
10002052,,0.0
10002052,,0.0
10002052,,0.001019
10002052,,0.0
10002052,,0.0
10002052,,0.001013
10002052,,0.0
10002052,,0.0
10002052,,0.0
10002052,,0.0
10002052,,0.0
10002052,,0.0
10002052,,0.0
10002052,,0.0
10002052,,0.0
10002052,,0.0
10002052,,0.0
