optID,theoryPrice,computeTime
10002049,0.17343957959161213,0.0
10002049,0.16513732347626953,0.0
10002049,0.21429350802807662,0.0
10002049,0.2070167892381955,0.0
10002049,0.2337337958061447,0.001033
10002049,0.2265453122032966,0.0
10002049,0.22016115545457193,0.001495
10002049,0.21545057487144104,0.0
10002049,0.19169724501487187,0.0
10002049,0.1988943627105722,0.0
10002049,0.19230146640356685,0.001505
10002049,0.21028508930235723,0.0
10002049,0.21606586698349398,0.001028
10002049,0.25284833634865,0.0
10002049,0.2591952411638796,0.0
10002049,0.2807204809022745,0.0
10002049,0.2683284242507898,0.0
10002049,0.2507804748626137,0.0
10002049,0.26211990629343473,0.0
10002049,0.23442853493777108,0.0
10002049,0.25709670399671025,0.0
10002049,0.26086584348328756,0.0
10002049,0.27922665184188555,0.001004
10002049,0.2753340071583564,0.0
10002049,0.2459082085595769,0.0
10002049,0.23709009028524952,0.0
10002049,0.24191528403060833,0.0
10002049,0.25782275437930363,0.0
10002049,0.20710540439720426,0.001039
10002050,0.13842952101581127,0.0
10002050,0.13082377491178215,0.001417
10002050,0.17556209399014833,0.0
10002050,0.16816949742865742,0.001423
10002050,0.19263857835293746,0.0
10002050,0.18576735017443596,0.0
10002050,0.17962726444901783,0.0
10002050,0.17502506465887088,0.0
10002050,0.15205377888058869,0.001464
10002050,0.1586209493269397,0.0
10002050,0.15216928932994778,0.0
10002050,0.16869414535336574,0.001
10002050,0.1738247345933217,0.0
10002050,0.2082169943461061,0.001433
10002050,0.21410226075448896,0.0
10002050,0.23445746162021458,0.00105
10002050,0.22227500420324584,0.0
10002050,0.20458308339264725,0.0
10002050,0.2153767183225721,0.001262
10002050,0.1879591079485712,0.0
10002050,0.210022743856639,0.0
10002050,0.2134757771427155,0.001386
10002050,0.23084879829585273,0.0
10002050,0.22682307678295127,0.001
10002050,0.19758977710595926,0.0
10002050,0.18853821848020838,0.001001
10002050,0.19311444031782937,0.0
10002050,0.2082411978767939,0.001006
